,Date,Province_Id,Daily_Total,Daily_100k,N_Day_Rate,NDR_Change,NDRC_Sliding_Window
328,2021-01-23,10,205,10.31617828368987,152.7821068462865,0.8184895162118347,1.009139150288876
986,2021-01-23,20,466.0,41.76020145264564,171.04155094047763,0.9020191474338046,0.9951460477071405
329,2021-01-24,10,108,5.4348646567732,129.16013583974677,0.8453878435496004,0.9689912099050927
987,2021-01-24,20,369.0,33.06762733052841,146.43317764848808,0.8561263438230091,0.9894187046459387
1717,2021-01-24,30,95,7.465102609799872,126.56521705606418,0.6710725947356768,0.9814784577322962
2447,2021-01-24,40,572.0,13.07233457497658,129.42214805973566,0.7901094755855089,0.9780908486517607
2448,2021-01-25,40,1086.0,24.819152707035958,135.93546161544953,1.0503261122872694,0.9756098545927449
330,2021-01-25,10,545,27.425937388346238,153.0452207201059,1.1849261362654042,0.9994081173564073
988,2021-01-25,20,339.0,30.379202344306588,141.66422161176683,0.9674325442273124,0.9595873054763723
1718,2021-01-25,30,202,15.873165549258676,152.10252250425233,1.2017719089193042,1.0158029210092645
2449,2021-01-26,40,943.0,21.55106906329181,140.58596423701573,1.0342111069937152,0.9995546604109727
1719,2021-01-26,30,159,12.494224367980838,145.6150859951967,0.9573482648266122,1.0034768798210632
331,2021-01-26,10,456,22.947206328597954,155.48995774881806,1.0159739521247984,1.0017644145072737
989,2021-01-26,20,328.0,29.393446516025254,160.06425155780738,1.1298848060342725,0.9878796307975243
332,2021-01-27,10,446,22.443978119637475,155.08229228909858,0.9973781878545621,0.9911118734559655
990,2021-01-27,20,423.0,37.90679230572769,162.60988225051972,1.0159038053027911,0.9792908333916438
1720,2021-01-27,30,181,14.222984972355547,160.95970167361656,1.1053779254638907,0.9932743693405707
2450,2021-01-27,40,1050.0,23.996418363156312,163.40505097348108,1.1623141176312193,1.0050897659638405
1721,2021-01-28,30,137,10.765463763606132,161.67629036910637,1.0044519757929402,0.9910953040701627
2451,2021-01-28,40,1012.0,23.1279765557278,161.85706059623624,0.9905266675171744,0.9806088428546006
333,2021-01-28,10,501,25.21173326892012,157.67534734913107,1.0167205102643093,0.9823508141216362
991,2021-01-28,20,374.0,33.51569816156538,168.747067391059,1.0377417722441016,0.9847818538369133
992,2021-01-29,20,391.0,35.03913898709108,165.87941407242238,0.9830062035271342,0.9845878032274894
1722,2021-01-29,30,143,11.236943928435597,162.89337302850242,1.0075278982256302,0.9919161117607703
2452,2021-01-29,40,1079.0,24.659176584614915,163.55613124996103,1.010497352710261,0.9844089713243082
334,2021-01-29,10,545,27.425937388346238,180.21660487470112,1.1429599357447953,1.0031194402879007
2453,2021-01-30,40,686.0,15.677659997262122,172.76628831623546,1.0563119034174184,1.013470962306081
335,2021-01-30,10,221,11.121343418026642,158.67589846534196,0.8804732426052764,1.0119742583441067
993,2021-01-30,20,369.0,33.06762733052841,158.227827634305,0.953872597869337,0.991995439003994
1723,2021-01-30,30,96,7.543682637271449,130.73237128448537,0.8025640875004187,0.9643020936377819
2454,2021-01-31,40,514.0,11.746818132059374,131.24224548810915,0.7596519365391486,1.009119885299458
1724,2021-01-31,30,39,3.0646210713915267,109.64768997488576,0.8387187419425183,0.9882515432387592
336,2021-01-31,10,125,6.290352612006019,88.51210519854554,0.5578169467108981,0.9708927016528633
994,2021-01-31,20,350.0,31.364958172587922,104.19940337387133,0.6585403145058418,0.9637688633872559
337,2021-02-01,10,470,23.65172582114263,116.72978577698733,1.318800242239696,0.9900175739349051
995,2021-02-01,20,291.0,26.07772236635167,109.7398808128106,1.0531718729622648,0.9760173389208203
1725,2021-02-01,30,145,11.394103983378752,113.5903021589179,1.035957092985134,0.9645637123910207
2455,2021-02-01,40,906.0,20.70548098763773,122.54896501449625,0.9337615686071103,0.992467807630864
338,2021-02-02,10,416,20.93429349275603,140.41863743586075,1.2029375064915397,1.016726653130154
996,2021-02-02,20,362.0,32.44032816707665,166.5686129909314,1.5178494067717891,1.0314408533118942
1726,2021-02-02,30,130,10.215403571305089,145.41905838964854,1.2802066340681162,1.0106863365683785
2456,2021-02-02,40,908.0,20.7511884511866,142.5185210196925,1.1629516495943812,1.0108593137166735
2457,2021-02-03,40,885.0,20.225552620374607,136.66635127371546,0.9589374791142519,0.9818055082142495
1727,2021-02-03,30,176,13.830084834997658,139.10233212533436,0.9565619091866996,0.9894269056716368
339,2021-02-03,10,325,16.354916791215647,134.75176792891227,0.9596430387701423,1.0113359175466652
997,2021-02-03,20,384.0,34.41183982363932,148.2293142597956,0.8898994330214284,1.0134402287002708
340,2021-02-04,10,340,17.10975910465637,132.8987451973753,0.9862486202591826,1.0069827904030757
998,2021-02-04,20,375.0,33.60531232777278,156.28865395384298,1.0543707547612486,1.015815797631292
1728,2021-02-04,30,174,13.672924780054505,149.21039028271088,1.072666345725023,0.9991718156619344
2458,2021-02-04,40,889.0,20.316967547472345,149.30180520980863,1.0924547543585683,0.9963666634773057
1729,2021-02-05,30,117,9.193863214174579,144.66558358898556,0.9695409502976688,0.9937451088150827
341,2021-02-05,10,341,17.16008192555242,145.47074872332232,1.094598361386149,1.0000739940661263
999,2021-02-05,20,363.0,32.52994233328404,143.58885123296704,0.9187413647786192,1.0066351063815042
2459,2021-02-05,40,821.0,18.762913786810792,145.24200591512147,0.9728081030970652,0.9909824849611348
2460,2021-02-06,40,558.0,12.752382330134498,124.38907591748318,0.8564263150577485,0.9624274009097534
1730,2021-02-06,30,94,7.386522582328295,118.10267371975698,0.8163840409706749,0.9957193878822622
1000,2021-02-06,20,324.0,29.034989851195675,126.82069602348031,0.8832210504819689,0.9965420281833087
342,2021-02-06,10,140,7.045194925446741,124.67202773475246,0.8570247202884208,0.9967242051637183
343,2021-02-07,10,62,3.120014895554985,110.63196070475503,0.8873839843218998,1.0438052105367186
1001,2021-02-07,20,222.0,19.89434489804148,97.99636326951247,0.7727158605987217,1.0128528204822915
1731,2021-02-07,30,50,3.9290013735788802,83.16245085628054,0.7041538369708271,0.9764958300291634
2461,2021-02-07,40,334.0,7.633146412661151,78.0432149388072,0.6274121289443395,0.9435359998247806
1732,2021-02-08,30,130,10.215403571305089,80.87209592778399,0.972459266112122,0.9674247119044473
2462,2021-02-08,40,628.0,14.352143554344918,66.18924963093325,0.848110238447141,0.9313000955162136
344,2021-02-08,10,353,17.763955776304996,76.9080104817915,0.6951699128521903,0.9547151634813608
1002,2021-02-08,20,145.0,12.99405410007214,86.78204968630865,0.8855639820800096,0.9889088360705409
345,2021-02-09,10,276,13.889098567309288,80.77680335557645,1.0503041601199776,0.9329103997139946
1003,2021-02-09,20,250.0,22.403541551848516,99.2513435338461,1.1436851732888338,0.9354568027158329
1733,2021-02-09,30,104,8.17232285704407,99.79051997822903,1.2339301811509689,0.9608137900591406
2463,2021-02-09,40,630.0,14.397851017893787,103.97296742481772,1.5708437246919087,0.9895703919587174
2464,2021-02-10,40,768.0,17.551666002765757,107.17248987323856,1.0307726376159687,0.9998325574589629
346,2021-02-10,10,287,14.442649597165818,103.85118369409938,1.2856560222735032,0.9794836830716177
1004,2021-02-10,20,345.0,30.916887341550954,121.77401693557819,1.226925627400213,0.9836034019128022
1734,2021-02-10,30,136,10.686883736134554,118.57180210440345,1.188207077488642,0.9939059569594182
2465,2021-02-11,40,662.0,15.129170434675693,111.29743098723064,1.038488805465572,0.9921231361885348
1735,2021-02-11,30,80,6.286402197726208,109.41151032791277,0.9227447705616807,0.9724885890789405
347,2021-02-11,10,268,13.486516000140902,108.50017531015988,1.0447658991519482,0.9878432943420128
1005,2021-02-11,20,314.0,28.138848189121735,119.08735749651586,0.9779373341976257,0.9726843418322846
348,2021-02-12,10,267,13.436193179244857,118.0809010785949,1.0883014773114186,0.986943739474194
1006,2021-02-12,20,298.0,26.705021529803428,113.86903526684738,0.9561807202765318,0.9780328211891292
1736,2021-02-12,30,84,6.60072230761252,109.78287383832534,1.0033941905134074,0.9773247662526175
2466,2021-02-12,40,649.0,14.832071921608042,109.48577532525769,0.9837223946150131,0.9936823206910989
2467,2021-02-13,40,480.0,10.9697912517286,114.16916437926008,1.0427762331690038,1.0203037375641353
1737,2021-02-13,30,74,5.814922032896742,106.49757041201592,0.9700745361143704,0.9992805512731454
349,2021-02-13,10,129,6.491643895590212,84.8503661184844,0.7185782403710471,0.9671656709145694
1007,2021-02-13,20,277.0,24.823124039448157,96.23729697868771,0.845157744185323,0.972595206003894
350,2021-02-14,10,44,2.214204119426119,71.74647956831039,0.845564761242446,0.961191496188933
1008,2021-02-14,20,200.0,17.922833241478813,83.06859050217669,0.8631642108627874,0.9855163988987606
1738,2021-02-14,30,64,5.029121758180967,73.2656403387496,0.6879559792331487,0.9969665715963343
2468,2021-02-14,40,308.0,7.038949386525851,69.33479847354687,0.6072988170713299,1.0174304072965623
1739,2021-02-15,30,96,7.543682637271449,71.06355907792157,0.9699438747734063,0.9966072299765177
351,2021-02-15,10,335,16.85814500017613,81.43006018250748,1.1349694183249406,1.0240199969707544
1009,2021-02-15,20,207.0,18.550132404930572,75.1570685479899,0.9047591646089206,0.9882585678314622
2469,2021-02-15,40,638.0,14.580680872089264,87.52354530065305,1.2623321510633032,1.0766049662417285
2470,2021-02-16,40,677.0,15.471976411292212,85.07268847046645,0.9719977427586183,0.9910555402512585
1740,2021-02-16,30,140,11.001203846020864,91.04477055830634,1.2811738074992172,1.003356319454839
1010,2021-02-16,20,232.0,20.790486560115422,104.79630773189592,1.3943639601241304,1.0240698230936474
352,2021-02-16,10,305,15.348460373294687,112.60108546791916,1.3827950662881585,1.0715186978519233
353,2021-02-17,10,320,16.103302686735407,111.84624315447843,0.993296314060349,1.029753025250044
1011,2021-02-17,20,266.0,23.83736821116682,117.13347896071468,1.11772524715643,1.008469768773107
1741,2021-02-17,30,115,9.036703159231424,111.58950124785683,1.2256552525045177,1.0087060587428212
2471,2021-02-17,40,701.0,16.020465973878643,112.13799081044327,1.3181432587424662,1.0321084861264724
354,2021-02-18,10,335,16.85814500017613,117.99493196459852,1.0549744777893677,1.0312113936268184
1012,2021-02-18,20,293.0,26.256950698766463,123.46139610324957,1.05402312984025,1.0193391681506248
1742,2021-02-18,30,119,9.351023269117736,117.46395899907262,1.0526434627408876,1.0272630147684223
2472,2021-02-18,40,747.0,17.071737635502632,118.43239394783984,1.056130871365767,1.0346287812550716
2473,2021-02-19,40,802.0,18.328692883096537,112.92371861976956,0.9534867518552701,1.0303094037179654
1743,2021-02-19,30,113,8.879543104288269,112.76655856482641,0.9600098577106252,1.0210652529394533
355,2021-02-19,10,346,17.41169603003266,114.15778862098043,0.9674804393737069,1.0139512453500024
1013,2021-02-19,20,343.0,30.737659009136163,128.03730262994046,1.0370634600864557,1.030893845266328
356,2021-02-20,10,173,8.70584801501633,110.48619994619033,0.9678375981249928,1.0495597250291373
1014,2021-02-20,20,387.0,34.680682322261504,135.8158589993341,1.0607522667974003,1.0616930627823393
1744,2021-02-20,30,101,7.936582774629338,126.68070413846081,1.123388935077198,1.042967309934143
2474,2021-02-20,40,661.0,15.106316702901259,123.45832795826553,1.0932896070662312,1.037525599988998
2475,2021-02-21,40,466.0,10.649839006886515,125.22862386086376,1.0143392181951199,1.095674228720968
1745,2021-02-21,30,75,5.893502060368321,113.71042989119942,0.897614444634875,1.0729185192772468
1015,2021-02-21,20,331.0,29.662289014647435,112.6350598967107,0.829321853328358,1.0568584402774206
357,2021-02-21,10,60,3.0193692537628887,106.94858113545726,0.9679813514044652,1.0670478093379974
358,2021-02-22,10,374,18.820735015122008,91.08863382831777,0.8517049301752602,1.026581453888043
1016,2021-02-22,20,222.0,19.89434489804148,103.0463959517299,0.9148696333648346,1.058302792956837
1746,2021-02-22,30,132,10.372563626248244,98.31264287507689,0.8645877336770649,1.0578676419777693
2476,2021-02-22,40,728.0,16.637516731788374,104.30032059997876,0.8328792362668015,1.0343238123214678
1747,2021-02-23,30,145,11.394103983378752,109.8009225229892,1.1168545500552776,1.0343934623429207
2477,2021-02-23,40,742.0,16.95746897663046,97.0961024849722,0.9309281306752951,1.028456724880993
359,2021-02-23,10,348,17.512341671824757,111.58907490303407,1.2250603638798137,1.004047924972565
1017,2021-02-23,20,249.0,22.313927385641122,115.08226727355319,1.116800507292475,1.0186508711237432
360,2021-02-24,10,308,15.49942883598283,110.68735121149453,0.9919192475399308,1.003851201183934
1018,2021-02-24,20,256.0,22.941226549092878,123.25601413433918,1.0710252504962976,1.0119794430294387
1748,2021-02-24,30,146,11.47268401085033,118.09118141340113,1.0755026342212761,1.012943088302458
2478,2021-02-24,40,710.0,16.226149559848555,122.92322698987093,1.2659954812181677,1.0210070423775217
2479,2021-02-25,40,743.0,16.980322708404895,122.94608072164536,1.0001859187424058,1.0130149062884704
361,2021-02-25,10,300,15.096846268814444,120.53058531863505,1.0889282650583325,1.0087017422223574
1019,2021-02-25,20,309.0,27.690777358084766,125.9074352910787,1.0215114952025763,1.0073349237954852
1749,2021-02-25,30,134,10.529723681191399,120.93773013628727,1.024104668010063,1.0088661176266258
1750,2021-02-26,30,123,9.665343379004046,107.66184696619842,0.8902254643350096,0.9988969185729664
2480,2021-02-26,40,709.0,16.20329582807412,112.39245878342223,0.9141605663533355,1.0073968797881938
362,2021-02-26,10,293,14.744586522542107,110.91089574611577,0.9201888089476323,1.0019457950186326
1020,2021-02-26,20,293.0,26.256950698766463,120.18752373647735,0.9545705021996692,0.9955502155259445
363,2021-02-27,10,145,7.296809029926982,112.38748649758989,1.0133133065199849,1.0084423247893457
1021,2021-02-27,20,272.0,24.375053208411188,109.0717623479163,0.907513184039523,0.9736589179891048
1751,2021-02-27,30,100,7.8580027471577605,106.40004141388266,0.9882799191368886,0.9795956305814936
2481,2021-02-27,40,517.0,11.81537932738268,108.5500773622613,0.9658128182019302,0.9891859099504365
1752,2021-02-28,30,81,6.364982225197786,98.71176375938497,0.9277417794924414,0.9838995355611458
2482,2021-02-28,40,357.0,8.158782243473146,92.12595948031601,0.848695475111146,0.9655225180812975
364,2021-02-28,10,43,2.1638812985300704,68.03289008007962,0.6053422155814345,0.956636733957484
1022,2021-02-28,20,233.0,20.88010072632282,81.61618177647546,0.7482796648699667,0.9620814624950489
365,2021-03-01,10,391,19.676222970354825,76.91735153841908,1.1305906811820254,0.9964775555298792
1023,2021-03-01,20,201.0,18.012447407686206,87.07179619894754,1.0668447641598027,0.9837921954657586
1753,2021-03-01,30,166,13.04428456028188,88.30070143184673,0.8945306827571663,0.9881770997154461
2483,2021-03-01,40,758.0,17.323128685021413,99.25884789167037,1.0774253907540403,1.0004576830080458
366,2021-03-02,10,287,14.442649597165818,105.54271524536303,1.3721574278678328,1.017491421813882
1024,2021-03-02,20,277.0,24.823124039448157,128.20195798628112,1.4723706594194588,1.0345879314838993
1754,2021-03-02,30,212,16.65896582397445,123.98082308393276,1.404075178039498,1.0292086179989062
2484,2021-03-02,40,776.0,17.734495856961235,122.03909597053917,1.2295034504503903,1.0431113001187737
2485,2021-03-03,40,720.0,16.4546868775929,120.48133544044586,0.9872355615411199,1.003288454450624
1755,2021-03-03,30,166,13.04428456028188,120.48133544044586,0.9717739602267537,1.0143902359996886
1025,2021-03-03,20,203.0,18.191675740100994,121.34988249552543,0.9465524895377267,1.0168061084898177
367,2021-03-03,10,351,17.6633101345129,124.57054303287252,1.1802855625163147,1.0444008953819368
368,2021-03-04,10,284,14.291681134477676,114.03910012790203,0.9154579995513756,1.019619428880943
1026,2021-03-04,20,266.0,23.83736821116682,121.2175025150944,0.9989091049969833,1.0135771956033044
1756,2021-03-04,30,172,13.515764725111348,116.99877138324452,0.9710945762306662,1.006817365745489
2486,2021-03-04,40,722.0,16.50039434114177,117.0444788467934,0.9714739500430645,0.9991867446364324
1757,2021-03-05,30,138,10.84404379107771,114.84423807758922,0.9815849920457896,1.019868726847029
2487,2021-03-05,40,790.0,18.05444810180332,114.70701043929154,0.9800292296524169,1.0085965536791583
369,2021-03-05,10,308,15.49942883598283,112.54312914076147,0.9868819467580616,1.0291470199967185
1027,2021-03-05,20,344.0,30.827273175343556,129.07872118162737,1.0648521748379867,1.0293317202659211
370,2021-03-06,10,148,7.447777492615126,112.68913046307567,1.0012972921885936,1.0274304465208055
1028,2021-03-06,20,217.0,19.44627406700451,118.61963980496881,0.918971296888342,1.0309685935300381
1758,2021-03-06,30,91,7.1507824999135625,109.27002796374062,0.951462866512444,1.0146091479006798
2488,2021-03-06,40,456.0,10.421301689142169,108.84728586180508,0.9489157240255363,1.0061826830825307
2489,2021-03-07,40,432.0,9.87281212655574,100.66564988655749,0.9248338081150211,1.0170595877973698
371,2021-03-07,10,77,3.8748572089957074,89.04107825957036,0.7901478864347616,1.0538312566427093
1029,2021-03-07,20,274.0,24.554281540825976,82.76808662505279,0.6977603941568009,1.0237515548567286
1759,2021-03-07,30,81,6.364982225197786,81.68529135763545,0.7475544106636571,0.9888680952108535
1760,2021-03-08,30,147,11.551264038321909,73.79028132895286,0.9033484499171758,0.9901277762337121
2490,2021-03-08,40,914.0,20.888310841833206,87.5278096708725,0.8694903352783165,0.9873545798722665
372,2021-03-08,10,494,24.859473522647782,101.9659815043781,1.145156634414617,1.0559121071045081
1030,2021-03-08,20,273.0,24.46466737461858,116.55783675244095,1.408246118826679,1.0725231769519967
373,2021-03-09,10,437,21.99107273157304,134.67405227501828,1.320774343443512,1.0485716664724622
1031,2021-03-09,20,250.0,22.403541551848516,132.52331228604083,1.1369747069646567,1.0246094694584535
1761,2021-03-09,30,217,17.05186596133234,143.21019602217538,1.9407731403509971,1.0667989137067833
2491,2021-03-09,40,904.0,20.659773524088862,152.31870550794233,1.740232116863207,1.0603158179312404
1762,2021-03-10,30,214,16.816125878917607,148.24652054502673,1.0351673600256193,1.0758551136780499
2492,2021-03-10,40,840.0,19.19713469052505,142.584181712904,0.9360910811145863,1.0530094635845926
374,2021-03-10,10,391,19.676222970354825,137.79573730864024,1.023179558206559,1.0261279515710686
1032,2021-03-10,20,235.0,21.059329058737603,136.8639936358048,1.0327540964294264,1.0369239847286964
375,2021-03-11,10,413,20.783325030067886,135.24377711402417,0.9814801223574856,1.0355596834005127
1033,2021-03-11,20,362.0,32.44032816707665,150.63223931976847,1.1005980120717578,1.0514509714536644
1763,2021-03-11,30,179,14.06582491741239,144.038290713092,0.9716132977930059,1.075929216758384
2493,2021-03-11,40,954.0,21.80246011281059,149.024624946985,1.0451694090937025,1.0635373863061124
2494,2021-03-12,40,968.0,22.122412357652674,151.9499026141126,1.0196294918921505,1.0691945666260743
376,2021-03-12,10,420,21.13558477634022,153.40926442009803,1.1343166221301149,1.0566217798822348
1034,2021-03-12,20,379.0,33.96376899260235,166.31370435396275,1.1041043079822042,1.0570584190456953
1764,2021-03-12,30,169,13.280024642696615,158.81040396659148,1.1025568491570332,1.093210910631419
1765,2021-03-13,30,142,11.15836390096402,137.52843970047886,0.8659913725136695,1.0810006972030226
2495,2021-03-13,40,705.0,16.11188090097638,139.57449568404286,0.9185560061759437,1.0648574640761326
377,2021-03-13,10,245,12.329091119531798,130.10112669076406,0.8480656444221867,1.0347315444870337
1035,2021-03-13,20,318.0,28.497304853951313,136.4760191870627,0.8205939475474793,1.0430045119970006
378,2021-03-14,10,102,5.1329277313969115,120.47336214211938,0.9259978388078929,1.0541386805403383
1036,2021-03-14,20,357.0,31.992257336039682,118.50185048555672,0.868297970525727,1.0673670229068473
1766,2021-03-14,30,116,9.115283186703003,114.33710902956311,0.8313706552519333,1.0929744464299191
2496,2021-03-14,40,575.0,13.140895770299885,116.31964089889897,0.833387506283481,1.0517937066716267
379,2021-03-15,10,610,30.696920746589374,130.90468074451195,1.0865861001711483,1.0457714613626998
1037,2021-03-15,20,257.0,23.030840715300275,141.60643034028044,1.1949723127533756,1.0368993363249468
1767,2021-03-15,30,232,18.230566373406006,131.33969185973513,1.1487057262028184,1.1280254858992966
2497,2021-03-15,40,1099.0,25.116251220103607,151.32301534844183,1.3009240243439764,1.113427090823864
2498,2021-03-16,40,1077.0,24.613469121066043,143.9442271334682,0.9512381629589989,1.0007136688375484
1768,2021-03-16,30,243,19.09494667559336,153.92389062235856,1.171952579169611,1.0181939771590987
1038,2021-03-16,20,291.0,26.07772236635167,166.86071721841031,1.1783413847622866,1.042808861724608
380,2021-03-16,10,543,27.325291746554146,163.4890882183751,1.2489170539093133,1.0355061342863858
381,2021-03-17,10,495,24.909796343543835,165.36804384661866,1.0114928503713583,1.0338366045956429
1039,2021-03-17,20,355.0,31.813029003624894,178.95050647683755,1.0724543766799375,1.048480330331824
1769,2021-03-17,30,248,19.487846812951243,173.32210206968517,1.126024695509541,1.0311735965139446
2499,2021-03-17,40,1098.0,25.09339748832917,173.80203043694831,1.207426194840001,1.039475827941179
2500,2021-03-18,40,1174.0,26.8302811031862,181.53736486454113,1.0445065826224569,1.039381138445287
382,2021-03-18,10,642,32.30725101526291,187.7668935134524,1.1354484768992552,1.0558320838158957
1040,2021-03-18,20,313.0,28.049234022914344,188.49083578981262,1.0533126700829423,1.0417252814762787
1770,2021-03-18,30,219,17.209026016275494,180.79006546254428,1.043087196056834,1.0413841534087773
2501,2021-03-19,40,1455.0,33.252179731802315,182.22921619072167,1.003811068463491,1.037121363669764
1771,2021-03-19,30,197,15.480265411900787,178.2216347896712,0.9857932975116646,1.0247036460308674
1041,2021-03-19,20,632.0,56.63615304307305,209.76439034441512,1.1128625403217203,1.0429764575247813
383,2021-03-19,10,626,31.50208588092614,214.43619512215503,1.1420340993541118,1.056934580562181
384,2021-03-20,10,322,16.203948328527506,198.33289243541964,0.9249039898438692,1.0679114870509927
1042,2021-03-20,20,443.0,39.69907562987557,209.98273404238086,1.0010408997333018,1.0687545935513272
1772,2021-03-20,30,188,14.77304516465659,207.54675319076196,1.1645429772636688,1.0673538752808673
2502,2021-03-20,40,953.0,21.779606381036157,196.0741798399958,1.075975542992974,1.0596098689293398
1773,2021-03-21,30,143,11.236943928435597,191.8308583565306,0.9242778092520366,1.0806263258523106
2503,2021-03-21,40,776.0,17.734495856961235,152.9292011704188,0.7799558376080675,1.0519767734042809
385,2021-03-21,10,176,8.856816477704475,130.28393176719715,0.6568952339038754,1.0294682577789902
1043,2021-03-21,20,457.0,40.953673956779085,155.0336573954487,0.7383162149139283,1.0501857713210705
386,2021-03-22,10,866,43.579562895977695,158.91414466155084,1.2197524476426815,1.048492021703495
1044,2021-03-22,20,364.0,32.61955649949144,176.76065599638568,1.1401437530788383,1.0423531199389937
1774,2021-03-22,30,305,23.966908378831167,178.94795799418068,0.9328423983882397,1.0497887075930852
2504,2021-03-22,40,1535.0,35.08047827375708,202.79149233950218,1.3260482026157885,1.0555659417288255
387,2021-03-23,10,757,38.09437541830845,223.1513719008494,1.4042259886689665,1.0706790123834455
1045,2021-03-23,20,349.0,31.275344006380532,245.56989942952544,1.389279181191468,1.072487090857448
1775,2021-03-23,30,249,19.56642684042282,224.18265231316917,1.2527812824802365,1.0613356652088888
2505,2021-03-23,40,1355.0,30.96680655435886,211.56989597155035,1.0432878299319965,1.0687158941535393
2506,2021-03-24,40,1502.0,34.32630512520074,213.27664459725963,1.0080670674713514,1.040236018815161
1776,2021-03-24,30,283,22.23814777445646,211.54788399288495,0.9436407403074425,1.0352808144657317
1046,2021-03-24,20,526.0,47.137051425089275,223.60445714421712,0.9105531975362802,1.0493583509797826
388,2021-03-24,10,693,34.873714880961366,220.38379660687005,0.9875977670654472,1.0672654290540295
389,2021-03-25,10,747,37.591147209347966,226.69959980983748,1.0286582012843433,1.0520096753947563
1047,2021-03-25,20,430.0,38.53409146917945,245.66726443859412,1.0986689065868989,1.0558378133374908
1777,2021-03-25,30,247,19.40926678547967,234.10972466971492,1.1066512235952632,1.0443613898283646
2507,2021-03-25,40,1424.0,32.54371404679485,232.327133591309,1.0893229027961469,1.046638350268545
390,2021-03-26,10,851,42.824720582536976,252.91370639938955,1.1156336694530615,1.048238185408892
1048,2021-03-26,20,514.0,46.06168143060055,251.83833640490084,1.0251196348052682,1.0433031125494263
1778,2021-03-26,30,209,16.42322574155972,233.38784726549918,0.9969164997086978,1.045950418713655
2508,2021-03-26,40,1574.0,35.97177381296003,231.76847386911126,0.9975953746187025,1.045750394005004
2509,2021-03-27,40,1109.0,25.344788537847954,218.57917093777974,0.9430927653310603,1.026767140053302
1779,2021-03-27,30,163,12.80854447786715,211.97844863016724,0.9082668661364494,1.0093395456954808
391,2021-03-27,10,345,17.36137320913661,196.79610779250902,0.7781156292167802,1.0272684196050224
1049,2021-03-27,20,601.0,53.858113890643835,207.82950110061586,0.8252496584414836,1.0181900780791664
392,2021-03-28,10,233,11.725217268779218,173.49303693879452,0.8815877452297788,1.059367349794437
1050,2021-03-28,20,527.0,47.22666559129667,204.29647678853146,0.9830003714902151,1.0531449575900644
1780,2021-03-28,30,132,10.372563626248244,178.69726660181968,0.8429973318353118,0.9977280489216629
2510,2021-03-28,40,892.0,20.385528742795646,173.73800680676737,0.7948516140004175,1.028895108109352
2511,2021-03-29,40,1673.0,38.23429325862906,199.1637555875293,1.1463453463526874,1.0032232715003375
1781,2021-03-29,30,280,22.00240769204173,203.8047900704344,1.1405031198633848,1.027393866275255
1051,2021-03-29,20,419.0,37.54833564089811,187.4950118206887,0.917759399320263,1.0213757641959824
393,2021-03-29,10,974,49.014427552750895,224.78422210466036,1.2956382922961946,1.0702081847449387
394,2021-03-30,10,779,39.20147747802151,216.7590339913852,0.9642982588451489,1.0073613661986793
1052,2021-03-30,20,531.0,47.58512225612625,253.9715926212632,1.3545511966160975,1.0164146235423581
1782,2021-03-30,30,266,20.902287307439643,254.4883511859072,1.2486868002364258,1.026808940240425
2512,2021-03-30,40,1576.0,36.0174812765089,252.27153920378706,1.2666538570714878,1.0351327039488363
395,2021-03-31,10,753,37.893084134724255,268.1622156464696,1.2371443566090414,1.0430108789906212
1053,2021-03-31,20,534.0,47.85396475474843,278.4678447603199,1.096452724835202,1.0429716988707753
1783,2021-03-31,30,228,17.916246263519692,247.36966347108867,0.9720274516234411,1.030864184714139
2513,2021-03-31,40,1515.0,34.62340363826839,242.79158963133557,0.9624216445407522,1.0286119292444649
2514,2021-04-01,40,1589.0,36.31457978957655,231.52104716478587,0.953579353866156,1.0092199936830377
1784,2021-04-01,30,277,21.766667609626996,232.3854274669732,0.9394257331563749,1.0069748289371552
396,2021-04-01,10,755,37.99372977651635,234.36167596698067,0.8739548761632784,1.0209104039733263
1054,2021-04-01,20,557.0,49.9150905775185,246.3836824097749,0.8847832417485755,1.012416603893872
397,2021-04-02,10,772,38.84921773174917,237.37893538677562,1.0128743720889761,1.0062305043498854
1055,2021-04-02,20,644.0,57.711523037561776,277.1742121608177,1.1249698415491385,1.0266809191429964
1785,2021-04-02,30,195,15.323105356957633,257.873913879507,1.1096819481770483,1.023084178718348
2515,2021-04-02,40,1611.0,36.817361888614116,258.37669597854455,1.1159965763054107,1.026134451066853
2516,2021-04-03,40,1219.0,27.858699033035755,264.4687274019533,1.0235780994115453,1.0376323559354939
1786,2021-04-03,30,181,14.222984972355547,240.69798259779247,0.9333940722296554,1.0266737795888061
1056,2021-04-03,20,647.0,57.98036553618396,248.76325755645797,0.897497843024893,1.037002088369198
398,2021-04-03,10,391,19.676222970354825,229.5902627950636,0.9671888637506042,1.033240966426146
399,2021-04-04,10,150,7.548423134407222,179.42716289190906,0.7815103337029105,1.0189441933508792
1057,2021-04-04,20,411.0,36.83142231123896,200.9354798461904,0.8077377737368918,1.0119645744044374
1787,2021-04-04,30,147,11.551264038321909,175.66938199589816,0.729833212974795,1.0105074768944464
2517,2021-04-04,40,708.0,16.180442096299686,163.9911250591621,0.6200775670914009,1.0126646349484913
1788,2021-04-05,30,182,14.301564999827125,164.0697050866337,0.9339687042928442,0.9810025603843693
2518,2021-04-05,40,758.0,17.323128685021413,123.41246823547114,0.7525557751430045,0.9564089819185367
